TIMESTAMP,DELAY,ACCURACY,CURRENT,REWARD,ACTION_NUMBER,ACTION_NAME,TASKS
1670035366.3731213,0.0276807547,0.5599999999999999,332.0,95.9874289423971,2,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[1. 0.]
1670035385.8087487,0.0179871321,0.535,328.0,96.50320498573114,14,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[1. 0.]
1670035427.3036368,2.63283747,0.61,298.0,0.00047350995087086506,18,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[1. 0.]
1670035450.5517864,0.756626666,0.5,294.0,32.115790043136236,13,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[1. 0.]
1670035478.0412278,0.0296553373,0.7,304.0,95.79693150751794,35,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[1. 0.]
1670035524.4673142,0.21382582184284668,0.635,318.0,88.38755452024388,15,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[0.5 0.5]
1670035537.4582567,0.22975993157145996,0.645,338.0,98.76948200315094,22,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[0. 1.]
1670035568.788527,0.0192249417,0.585,298.0,96.9856303474659,15,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[0. 1.]
1670035597.0935442,0.23743081093547364,0.36,354.0,89.33075334128554,24,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[0. 1.]
1670035630.1814575,0.00972270966,0.475,310.0,97.45146966954458,23,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[0. 1.]
1670035657.9289253,0.22676801681942382,0.475,312.0,91.08594695679159,2,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[0. 1.]
1670035690.487308,0.0551000834,0.49,290.0,97.11252083931188,34,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[1. 0.]
1670035718.1666226,0.025862515,0.43,294.0,97.76019626173478,32,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[1. 0.]
1670035778.664341,0.0283770561,0.48,308.0,97.17856044610639,33,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[1. 0.]
1670035783.0233612,0.0546789765,0.6699999999999999,280.0,96.24919317102528,28,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[1. 0.]
1670035830.916182,2.659416088,0.875,338.0,0.00016781768636653938,3,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[0.5 0.5]
1670035846.0409188,2.28959656,0.39,298.0,0.005765029046606744,16,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[0. 1.]
1670035867.497567,0.0408671498,0.29,298.0,98.07596698555649,27,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[0. 1.]
1670035900.324911,0.0346295834,0.555,300.0,96.83652436839732,32,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[0. 1.]
1670035943.116917,0.0303201675,0.495,286.0,97.5611400448118,13,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[0. 1.]
1670035959.096477,0.0175206661,0.535,304.0,97.15079355640319,20,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[0. 1.]
1670036000.1427972,2.82207245,0.2249999999999999,302.0,0.000317342617002703,0,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[1. 0.]
1670036020.1434872,0.0260500312,0.485,298.0,97.41743360192868,19,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[1. 0.]
1670036048.1021824,0.0181908607,0.29,316.0,98.03696880927312,32,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[1. 0.]
1670036081.2481687,0.0127111971,0.74,326.0,95.05827796697056,5,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.]
1670036117.432371,0.2687179147818848,0.45,318.0,88.7982925774793,0,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[0.5 0.5]
1670036136.3897166,0.0410044193,0.54,348.0,95.23800608120617,9,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[0. 1.]
1670036169.300233,0.0416409373,0.305,300.0,97.97528204010601,7,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[0. 1.]
1670036199.78818,0.0346268415,0.235,330.0,97.81294239079715,22,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[0. 1.]
1670036236.5464776,2.17975765,0.6000000000000001,332.0,0.0054477062669793675,21,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[0. 1.]
1670036262.779978,2.30699944,0.485,330.0,0.0032516324992264835,31,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[0.5 0.5]
1670036288.8515646,0.0474882722,0.535,274.0,97.36680590866418,14,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[1. 0.]
1670036317.1632605,0.0382978916,0.595,292.0,96.73560883423819,25,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.]
1670036349.7239535,0.0791923999618164,0.615,322.0,99.5333514660259,10,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.]
1670036381.935172,0.31192338467050784,0.435,300.0,98.71998576085296,8,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[1. 0.]
1670036435.2331982,2.9999289990911637,0.47,360.0,4.0386583970865645e-05,3,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[0.5 0.5]
1670036447.4240294,2.21464711,0.7,300.0,0.004778494093519943,11,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[0. 1.]
1670036477.9829345,2.4749675350335694,0.3,338.0,0.001602876580838351,0,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[0. 1.]
1670036516.1719527,0.0290286541,0.55,304.0,96.8634412393971,13,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[0. 1.]
1670036529.7239733,0.0345758796,0.595,366.0,94.09086838050966,14,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[0. 1.]
1670036559.696037,0.0439363718,0.0849999999999999,344.0,98.06002272395487,1,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[0.5 0.5]
1670036623.7816854,2.999865520929018,0.675,278.0,5.470318059809669e-05,3,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[1. 0.]
1670036637.4727323,2.80890471,0.265,332.0,0.0002442322475589714,12,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[1. 0.]
1670036683.6847243,2.9998126955006357,0.77,322.0,3.0865231284869136e-05,3,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[1. 0.]
1670036687.819076,0.0343797207,0.675,302.0,95.95136167854115,35,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[1. 0.]
1670036713.9066243,0.10236954690239258,0.3,318.0,96.6701950782544,31,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[0.5 0.5]
1670036740.6629062,0.0386226177,0.575,342.0,95.22194712596156,14,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[0. 1.]
1670036786.2129693,0.034537375,0.72,336.0,94.15228592816383,29,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[0. 1.]
1670036808.449824,2.33999288,0.485,302.0,0.003403054069901928,11,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[0. 1.]
1670036830.996008,2.2270703883361818,0.51,290.0,0.007074659692520057,14,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[0. 1.]
1670036865.8908055,0.106852412,0.655,324.0,92.95187531782996,24,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[0.5 0.5]
1670036890.0798888,0.0281602144,0.535,292.0,97.26081130250184,35,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[1. 0.]
1670036923.5325072,0.28586184976071777,0.345,316.0,89.97841824606209,11,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[1. 0.]
1670036951.8021247,0.3027967214241211,0.295,304.0,90.86753797151422,2,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[1. 0.]
1670036980.534773,0.046372056,0.31,286.0,98.13418391487309,16,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[1. 0.]
1670037009.576224,0.0498373508,0.615,302.0,96.05592084963118,35,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[0.5 0.5]
1670037042.0282717,0.09407973284956055,0.66,284.0,95.22924479903267,28,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[0. 1.]
1670037071.1595228,0.0456805229,0.26,270.0,98.53118459302759,1,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[0. 1.]
1670037108.3622885,2.30620033,0.535,326.0,0.003060983755199125,11,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[0. 1.]
1670037132.4601295,0.11782717700239258,0.44,282.0,96.47256984050283,7,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[0. 1.]
1670037163.891982,0.0227142572,0.29,292.0,98.35753357046971,7,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[0.5 0.5]
1670037202.1353295,0.0367417932,0.55,328.0,95.98903234060967,24,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[1. 0.]
1670037230.9635785,2.87551558,0.69,306.0,8.7754479383306e-05,30,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.]
1670037253.1126442,0.0319494605,0.33,274.0,99.80883374041795,26,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[1. 0.]
